DATE,VIX PX_LAST,XAU PX_LAST,CL1 PX_LAST,DXY PX_LAST,USGG10Y PX_LAST
2003-02-12,34.33,352.75,35.77,100.51,3.9081
2003-02-13,33.7,356.55,36.36,99.59,3.8769
2003-02-14,32.62,351.55,36.8,100.04,3.961
2003-02-17,,345.55,,100.46,3.9628
2003-02-18,31.11,343.55,36.96,100.53,3.9494
2003-02-19,31.31,349.45,37.16,100.0,3.8825
2003-02-20,31.16,352.25,36.79,99.55,3.8673
2003-02-21,30.25,351.35,35.58,100.09,3.8882
2003-02-24,31.98,357.75,36.48,99.66,3.8445
2003-02-25,31.74,351.85,36.06,99.86,3.8198
2003-02-26,31.94,354.35,37.7,99.62,3.765
2003-02-27,30.53,345.45,37.2,99.81,3.7367
2003-02-28,29.63,349.95,36.6,99.71,3.6897
2003-03-03,30.43,349.05,35.88,99.1,3.6728
2003-03-04,31.83,354.25,36.89,99.13,3.6465
2003-03-05,30.38,353.55,36.69,98.28,3.6278
2003-03-06,31.37,356.25,37.0,98.31,3.6558
2003-03-07,31.08,350.75,37.78,98.04,3.6406
2003-03-10,33.31,354.45,37.27,97.85,3.5606
2003-03-11,33.61,350.65,36.72,97.91,3.5809
2003-03-12,33.51,345.75,37.83,98.16,3.5808
2003-03-13,31.76,334.35,36.01,99.78,3.7456
2003-03-14,30.98,336.35,35.38,99.99,3.7002
2003-03-17,31.75,336.55,34.93,100.74,3.8384
2003-03-18,30.43,337.85,31.67,100.86,3.9053
2003-03-19,31.54,336.45,29.88,101.58,3.9843
2003-03-20,30.44,332.25,28.61,101.15,3.9534
2003-03-21,28.67,326.05,26.91,102.0,4.1031
2003-03-24,30.39,329.65,28.66,100.99,3.9651
2003-03-25,28.75,328.55,27.97,100.87,3.9419
2003-03-26,28.23,330.25,28.63,100.53,3.9284
2003-03-27,27.96,329.25,30.37,100.64,3.9226
2003-03-28,27.75,331.85,30.16,99.96,3.8976
2003-03-31,29.15,337.45,31.04,98.88,3.796
2003-04-01,28.36,334.95,29.78,99.15,3.8095
2003-04-02,28.02,329.95,28.56,100.08,3.9285
2003-04-03,28.21,325.25,28.97,100.34,3.9092
2003-04-04,29.13,325.55,28.62,100.4,3.9517
2003-04-07,28.45,323.05,27.96,100.7,3.9769
2003-04-08,27.13,322.75,28.0,100.53,3.9324
2003-04-09,27.11,326.85,28.85,100.16,3.8957
2003-04-10,25.6,326.55,27.46,99.82,3.9421
2003-04-11,24.44,328.05,28.14,100.18,3.9712
2003-04-14,23.41,324.85,28.63,99.96,4.014
2003-04-15,22.56,324.95,29.29,99.76,3.9848
2003-04-16,22.52,326.45,29.18,99.06,3.9382
2003-04-17,21.5,327.15,30.55,99.3,3.9558
2003-04-18,,325.95,,99.28,3.9558
2003-04-21,21.95,333.55,30.87,99.59,3.9811
2003-04-22,20.7,332.95,29.91,98.73,3.9636
2003-04-23,20.8,331.25,26.65,98.78,3.9753
2003-04-24,20.33,334.45,26.64,98.33,3.9189
2003-04-25,20.8,333.25,26.26,98.36,3.888
2003-04-28,20.84,333.85,25.49,98.67,3.9015
2003-04-29,20.76,334.25,25.24,98.02,3.9267
2003-04-30,21.21,338.55,25.8,97.19,3.8359
2003-05-01,21.59,341.75,26.03,96.7,3.8397
2003-05-02,20.63,340.95,25.67,96.75,3.919
2003-05-05,21.13,342.25,26.49,96.37,3.8841
2003-05-06,20.8,344.25,25.72,95.34,3.7839
2003-05-07,21.0,342.05,26.23,95.58,3.675
2003-05-08,21.24,348.65,26.98,94.93,3.6807
2003-05-09,19.69,348.55,27.72,94.98,3.6796
2003-05-12,19.52,351.25,27.35,94.55,3.6419
2003-05-13,19.91,349.85,28.5,94.7,3.6025
2003-05-14,20.0,352.45,29.17,94.58,3.5204
2003-05-15,19.24,351.95,28.74,95.22,3.5297
2003-05-16,18.4,354.75,29.14,94.08,3.4185
2003-05-19,20.51,366.25,28.83,93.74,3.485
2003-05-20,21.29,367.95,29.28,93.26,3.3542
2003-05-21,21.21,371.55,29.03,93.54,3.3963
2003-05-22,19.78,367.05,28.85,93.56,3.3138
2003-05-23,19.17,368.75,29.16,93.05,3.3354
2003-05-26,,370.35,,,3.3317
2003-05-27,19.99,366.25,29.35,92.72,3.4106
2003-05-28,20.03,365.05,28.58,93.45,3.4235
2003-05-29,20.43,369.25,29.1,92.71,3.3352
2003-05-30,19.47,364.45,29.56,93.29,3.3699
2003-06-02,20.85,365.85,30.71,93.34,3.4085
2003-06-03,20.84,365.25,30.67,93.53,3.3293
2003-06-04,20.62,361.28,30.05,93.73,3.2927
2003-06-05,20.83,368.75,30.74,92.52,3.342
2003-06-06,21.25,363.75,31.28,93.48,3.351
2003-06-09,22.15,361.85,31.45,93.3,3.2758
2003-06-10,20.64,352.15,31.73,93.56,3.1903
2003-06-11,20.21,355.65,32.36,92.97,3.2101
2003-06-12,20.41,353.45,31.51,92.87,3.163
2003-06-13,20.66,356.65,30.65,92.22,3.1121
2003-06-16,20.22,359.15,31.18,92.4,3.1716
2003-06-17,20.01,363.35,31.07,92.61,3.2605
2003-06-18,19.76,357.35,30.36,93.17,3.3614
2003-06-19,19.8,361.35,29.96,93.16,3.3374
2003-06-20,19.14,357.38,30.82,93.91,3.3648
2003-06-23,20.58,353.0,29.17,94.08,3.3113
2003-06-24,20.75,346.8,28.78,94.39,3.2489
2003-06-25,20.81,347.4,29.95,94.12,3.4035
2003-06-26,19.4,344.15,29.01,94.97,3.5416
2003-06-27,19.16,345.25,29.27,95.04,3.5415
2003-06-30,19.52,346.4,30.19,94.73,3.5133
2003-07-01,19.46,350.75,30.4,94.3,3.5471
2003-07-02,19.03,351.5,30.15,94.13,3.5358
2003-07-03,19.39,351.15,30.42,94.35,3.6607
2003-07-04,,350.85,,94.55,3.6474
2003-07-07,20.06,348.25,30.13,95.51,3.7315
2003-07-08,19.48,344.45,30.22,95.82,3.7143
2003-07-09,18.93,344.55,30.88,95.55,3.6798
2003-07-10,19.19,345.45,31.06,95.39,3.655
2003-07-11,18.47,345.2,31.28,95.8,3.6265
2003-07-14,19.59,347.3,31.27,96.07,3.724
2003-07-15,19.55,342.15,31.62,97.0,3.9807
2003-07-16,19.76,343.55,31.05,96.72,3.918
2003-07-17,20.22,344.75,31.41,96.86,3.92
2003-07-18,19.11,347.25,31.96,96.63,3.9989
2003-07-21,19.78,351.75,31.78,96.11,4.2105
2003-07-22,19.17,350.75,30.19,96.38,4.1223
2003-07-23,18.64,359.65,29.67,95.44,4.1084
2003-07-24,18.6,361.65,30.22,95.34,4.1646
2003-07-25,17.75,362.75,30.17,94.96,4.175
2003-07-28,18.36,365.15,30.11,95.08,4.2802
2003-07-29,18.67,361.85,30.24,95.33,4.4381
2003-07-30,18.85,356.35,30.68,96.07,4.307
2003-07-31,19.49,354.35,30.54,96.89,4.4055
2003-08-01,20.75,346.15,32.31,96.66,4.3834
2003-08-04,21.27,349.45,31.84,96.16,4.2833
2003-08-05,22.68,352.05,32.22,96.16,4.3899
2003-08-06,21.5,351.75,31.7,96.29,4.2674
2003-08-07,20.26,352.85,32.39,95.83,4.2168
2003-08-08,19.59,356.75,32.18,96.36,4.2694
2003-08-11,19.75,361.85,32.01,95.87,4.353
2003-08-12,17.94,358.45,31.92,96.15,4.4256
2003-08-13,18.77,362.7,30.78,96.18,4.5602
2003-08-14,18.47,365.95,31.09,96.68,4.4887
2003-08-15,18.27,363.75,31.05,96.65,4.5285
2003-08-18,18.18,358.35,30.89,97.35,4.4572
2003-08-19,17.86,362.05,30.7,97.31,4.3609
2003-08-20,17.82,366.25,30.95,97.37,4.4355
2003-08-21,17.84,360.75,31.88,98.61,4.4751
2003-08-22,18.55,362.95,31.84,98.83,4.4732
2003-08-25,19.53,361.25,31.56,98.92,4.5249
2003-08-26,19.49,364.45,31.95,98.76,4.4733
2003-08-27,19.13,372.55,31.21,98.86,4.5349
2003-08-28,18.48,369.65,31.5,98.83,4.4141
2003-08-29,18.63,375.55,31.57,98.1,4.4636
2003-09-01,,375.55,,98.07,4.4577
2003-09-02,19.02,371.95,29.41,98.95,4.5993
2003-09-03,19.44,373.85,29.49,98.71,4.5933
2003-09-04,18.71,373.35,28.98,98.2,4.5034
2003-09-05,18.17,377.35,28.88,97.09,4.3474
2003-09-08,18.26,375.25,28.85,97.16,4.4262
2003-09-09,18.85,382.65,29.18,96.44,4.3552
2003-09-10,20.01,380.45,29.35,96.5,4.2711
2003-09-11,19.25,380.15,28.82,96.56,4.3141
2003-09-12,18.68,375.25,28.27,96.0,4.2516
2003-09-15,19.28,374.05,28.14,95.98,4.2671
2003-09-16,18.03,373.25,27.56,96.67,4.2749
2003-09-17,18.15,376.75,27.03,95.8,4.1777
2003-09-18,17.57,376.35,27.17,95.95,4.1622
2003-09-19,17.54,381.85,27.03,94.78,4.1602
2003-09-22,19.65,387.1,26.96,93.85,4.2164
2003-09-23,19.47,384.75,27.13,93.99,4.2047
2003-09-24,21.22,388.85,28.24,93.7,4.1331
2003-09-25,22.26,385.35,28.29,93.76,4.081
2003-09-26,22.23,380.85,28.16,93.85,4.0005
2003-09-29,21.67,382.25,28.4,93.08,4.0751
2003-09-30,22.72,385.35,29.2,92.85,3.9376
2003-10-01,21.07,384.75,29.39,92.39,3.9318
2003-10-02,20.8,382.85,29.84,92.42,3.9926
2003-10-03,19.5,369.55,30.4,93.1,4.1987
2003-10-06,19.51,372.95,30.47,92.41,4.1695
2003-10-07,19.41,376.45,30.41,91.89,4.2573
2003-10-08,19.18,375.25,29.81,91.73,4.2357
2003-10-09,18.82,370.05,31.01,91.94,4.2906
2003-10-10,18.45,373.05,31.97,91.52,4.269
2003-10-13,17.55,374.75,31.95,91.89,4.2513
2003-10-14,17.37,375.25,31.82,91.83,4.3439
2003-10-15,17.69,372.95,31.77,92.5,4.3974
2003-10-16,17.19,371.65,31.54,92.61,4.4593
2003-10-17,17.62,371.65,30.68,92.29,4.3876
2003-10-20,17.04,373.35,30.35,92.43,4.3817
2003-10-21,16.55,380.75,30.18,92.37,4.342
2003-10-22,17.67,385.85,29.92,91.27,4.2513
2003-10-23,17.68,384.25,30.3,91.51,4.3163
2003-10-24,17.71,388.55,30.16,91.43,4.2297
2003-10-27,18.05,387.95,29.92,91.61,4.2592
2003-10-28,16.82,382.85,29.56,91.86,4.1768
2003-10-29,16.43,386.5,28.91,91.86,4.2946
2003-10-30,16.33,383.55,28.47,92.21,4.3422
2003-10-31,16.1,384.25,29.11,92.73,4.2927
2003-11-03,16.55,376.65,28.9,93.66,4.3403
2003-11-04,16.55,379.55,28.75,93.23,4.2947
2003-11-05,16.86,381.35,30.3,93.63,4.3522
2003-11-06,16.74,379.95,30.26,93.89,4.4081
2003-11-07,16.93,383.05,30.85,93.02,4.4383
2003-11-10,17.62,385.95,30.88,93.05,4.4464
2003-11-11,17.54,387.95,31.15,93.1,4.4464
2003-11-12,16.75,394.05,31.33,92.31,4.3983
2003-11-13,16.47,394.65,31.9,91.61,4.269
2003-11-14,16.94,397.55,32.37,91.37,4.2171
2003-11-17,18.6,391.05,31.73,91.61,4.194
2003-11-18,19.11,398.75,33.28,90.23,4.1421
2003-11-19,18.8,395.05,32.92,90.91,4.2364
2003-11-20,19.48,394.45,32.86,90.66,4.1516
2003-11-21,18.98,396.05,31.61,90.6,4.1592
2003-11-24,17.44,391.48,29.74,91.56,4.2286
2003-11-25,16.71,391.25,29.77,91.46,4.1841
2003-11-26,16.23,396.65,30.41,90.6,4.2459
2003-11-27,,395.25,,90.65,4.2459
2003-11-28,16.32,398.15,,90.23,4.3316
2003-12-01,16.77,402.25,29.95,90.35,4.3846
2003-12-02,16.27,403.25,30.78,89.64,4.3787
2003-12-03,16.63,404.75,31.1,89.5,4.4023
2003-12-04,16.3,402.75,31.26,89.6,4.365
2003-12-05,17.09,406.35,30.73,89.14,4.2303
2003-12-08,16.54,406.75,32.1,88.75,4.2672
2003-12-09,17.63,408.25,31.76,88.49,4.3513
2003-12-10,17.87,405.45,31.88,88.88,4.316
2003-12-11,16.73,404.95,31.85,88.88,4.2302
2003-12-12,16.41,408.85,33.04,88.6,4.2379
2003-12-15,17.23,409.75,33.18,88.4,4.2574
2003-12-16,15.93,407.25,32.89,88.36,4.2127
2003-12-17,15.58,412.55,33.35,87.94,4.1816
2003-12-18,16.16,410.75,33.71,87.85,4.1256
2003-12-19,16.42,409.35,33.02,88.15,4.1332
2003-12-22,16.94,410.05,31.87,87.99,4.1679
2003-12-23,16.49,410.75,31.95,87.99,4.2593
2003-12-24,16.66,412.05,32.86,87.55,4.1834
2003-12-25,,412.95,,87.57,4.1833
2003-12-26,17.45,412.25,,87.63,4.1503
2003-12-29,17.09,414.58,32.4,87.35,4.2417
2003-12-30,17.68,416.25,32.79,87.0,4.2573
2003-12-31,18.31,415.45,32.52,86.92,4.2455
2004-01-01,,415.85,,86.95,4.2455
2004-01-02,18.22,415.85,,86.92,4.3794
2004-01-05,17.49,423.65,33.78,86.07,4.3774
2004-01-06,16.73,422.35,33.7,85.63,4.271
2004-01-07,15.5,420.55,33.62,86.2,4.2416
2004-01-08,15.61,423.88,33.98,85.54,4.2553
2004-01-09,16.75,426.38,34.31,85.11,4.0803
2004-01-12,16.82,424.45,34.72,85.56,4.0861
2004-01-13,18.04,424.15,34.43,85.51,4.011
2004-01-14,16.75,419.95,34.5,86.12,3.9937
2004-01-15,15.56,408.88,33.44,86.57,3.9688
2004-01-16,15.0,406.75,35.07,87.73,4.0299
2004-01-19,,407.25,,87.96,4.0298
2004-01-20,15.21,412.85,36.2,86.62,4.0548
2004-01-21,14.34,410.55,34.58,86.34,4.0182
2004-01-22,14.71,409.35,34.93,85.82,3.953
2004-01-23,14.84,408.08,34.94,86.56,4.072
2004-01-26,14.55,404.05,34.47,87.25,4.1301
2004-01-27,15.35,410.35,34.12,86.25,4.0738
2004-01-28,16.78,410.35,33.62,86.97,4.1885
2004-01-29,17.14,399.35,32.81,87.58,4.1729
2004-01-30,16.63,402.45,33.05,87.2,4.1319
2004-02-02,17.11,398.35,34.98,87.44,4.1455
2004-02-03,17.34,399.65,34.1,86.81,4.0968
2004-02-04,17.87,400.75,33.1,86.83,4.1123
2004-02-05,17.71,396.95,33.08,86.87,4.1669
2004-02-06,16.0,403.35,32.48,86.02,4.0772
2004-02-09,16.39,406.75,32.83,86.0,4.052
2004-02-10,15.94,406.35,33.87,85.84,4.1121
2004-02-11,15.39,411.15,34.0,85.09,4.0306
2004-02-12,15.31,411.85,33.98,85.29,4.0441
2004-02-13,15.58,410.15,34.56,85.55,4.0402
2004-02-16,,411.65,,85.38,4.0402
2004-02-17,15.4,415.55,35.19,84.97,4.0383
2004-02-18,15.59,410.95,35.45,85.94,4.0479
2004-02-19,15.8,409.98,36.0,85.86,4.0306
2004-02-20,16.04,397.55,35.6,87.24,4.0961
2004-02-23,16.29,398.65,34.35,86.91,4.0363
2004-02-24,15.9,403.85,34.58,86.15,4.0229
2004-02-25,14.93,396.05,35.68,87.25,4.0075
2004-02-26,14.83,395.05,35.51,87.67,4.0344
2004-02-27,14.55,396.15,36.16,87.31,3.9711
2004-03-01,14.44,399.55,36.86,87.52,3.973
2004-03-02,14.86,393.05,36.66,88.9,4.0421
2004-03-03,14.55,393.35,35.8,88.94,4.0498
2004-03-04,14.4,393.05,36.64,89.14,4.0151
2004-03-05,14.48,401.25,37.26,88.17,3.8491
2004-03-08,15.79,401.45,36.57,87.9,3.768
2004-03-09,16.6,402.75,36.28,88.43,3.7211
2004-03-10,18.67,400.15,36.1,88.95,3.7285
2004-03-11,20.67,402.93,36.78,88.51,3.6985
2004-03-12,18.3,395.25,36.19,89.12,3.777
2004-03-15,21.13,399.48,37.44,88.81,3.7619
2004-03-16,20.34,402.25,37.48,88.59,3.6794
2004-03-17,18.11,407.35,38.18,88.66,3.7111
2004-03-18,18.53,411.35,37.93,87.64,3.7542
2004-03-19,19.15,412.35,38.08,88.13,3.771
2004-03-22,21.58,417.25,37.11,87.81,3.7126
2004-03-23,20.67,419.75,37.45,87.85,3.6901
2004-03-24,19.81,415.55,37.01,88.89,3.7069
2004-03-25,17.88,416.25,35.51,88.9,3.7368
2004-03-26,17.33,422.35,35.73,88.89,3.8292
2004-03-29,16.5,417.85,35.45,88.63,3.8882
2004-03-30,16.28,420.85,36.25,88.43,3.8939
2004-03-31,16.74,426.45,35.76,87.61,3.8348
2004-04-01,16.65,425.9,34.27,87.21,3.8786
2004-04-02,15.64,420.65,34.39,88.51,4.1435
2004-04-05,14.97,415.65,34.38,89.22,4.2064
2004-04-06,15.32,419.45,34.97,88.62,4.1475
2004-04-07,15.76,423.05,36.15,88.27,4.1573
2004-04-08,16.26,420.05,37.14,89.02,4.1909
2004-04-09,,420.05,,88.97,4.1909
2004-04-12,15.28,418.65,37.84,88.95,4.2285
2004-04-13,17.26,406.65,37.21,89.8,4.3519
2004-04-14,15.62,400.55,36.72,90.24,4.364
2004-04-15,15.74,399.35,37.57,90.06,4.4003
2004-04-16,14.94,400.55,37.74,89.94,4.3383
2004-04-19,15.42,401.05,37.42,89.8,4.3845
2004-04-20,16.67,394.85,37.6,90.49,4.4573
2004-04-21,15.6,390.05,35.73,91.12,4.423
2004-04-22,14.61,392.95,36.71,90.82,4.3807
2004-04-23,14.01,395.05,36.46,91.08,4.4578
2004-04-26,14.77,396.35,36.97,90.62,4.4336
2004-04-27,15.07,398.75,37.53,90.41,4.3832
2004-04-28,16.29,385.65,37.46,91.17,4.4967
2004-04-29,16.6,387.85,37.31,90.57,4.5356
2004-04-30,17.19,386.75,37.38,90.48,4.5053
2004-05-03,16.62,387.15,38.21,90.76,4.4993
2004-05-04,16.55,392.65,38.98,89.81,4.5649
2004-05-05,15.77,393.25,39.57,89.32,4.5794
2004-05-06,17.05,387.75,39.37,89.89,4.598
2004-05-07,18.13,378.75,39.93,91.13,4.7709
2004-05-10,19.77,378.75,38.93,91.56,4.7921
2004-05-11,18.57,377.85,40.06,91.66,4.7462
2004-05-12,18.14,378.13,40.77,91.29,4.805
2004-05-13,18.86,374.85,41.08,91.96,4.8516
2004-05-14,18.47,376.65,41.38,91.66,4.7678
2004-05-17,19.96,379.15,41.55,91.0,4.6887
2004-05-18,19.33,377.15,40.54,91.25,4.7341
2004-05-19,18.93,382.45,41.5,90.53,4.7717
2004-05-20,18.67,379.65,40.92,91.03,4.7004
2004-05-21,18.49,384.35,39.93,90.49,4.7558
2004-05-24,18.08,385.55,41.72,90.55,4.732
2004-05-25,15.96,388.65,41.14,89.84,4.7201
2004-05-26,15.97,388.75,40.7,89.79,4.6549
2004-05-27,15.28,394.75,39.44,88.67,4.5999
2004-05-28,15.5,393.35,39.88,88.9,4.6468
2004-05-31,,395.55,,88.9,4.6468
2004-06-01,16.3,394.65,42.33,88.88,4.7001
2004-06-02,16.08,391.55,39.96,88.84,4.7377
2004-06-03,17.03,388.35,39.28,88.95,4.7099
2004-06-04,16.78,389.95,38.49,88.54,4.7715
2004-06-07,15.39,393.75,38.66,88.25,4.7596
2004-06-08,15.01,391.35,37.28,88.51,4.7615
2004-06-09,15.39,384.65,37.54,89.73,4.8055
2004-06-10,15.04,386.05,38.45,89.25,4.7935
2004-06-11,,384.55,,90.01,4.7995
2004-06-14,16.07,383.55,37.59,89.94,4.8698
2004-06-15,15.05,389.05,37.19,89.09,4.676
2004-06-16,14.79,384.65,37.32,90.04,4.7216
2004-06-17,15.15,388.88,38.46,89.6,4.6779
2004-06-18,14.99,394.85,38.75,89.08,4.7096
2004-06-21,15.26,393.85,37.63,89.25,4.6837
2004-06-22,14.31,394.95,38.11,89.43,4.7175
2004-06-23,13.98,395.75,37.57,89.42,4.6956
2004-06-24,14.81,402.15,37.93,88.7,4.644
2004-06-25,15.19,401.55,37.55,88.88,4.6459
2004-06-28,16.07,400.88,36.24,88.72,4.7354
2004-06-29,15.47,392.55,35.66,89.41,4.6855
2004-06-30,14.34,394.25,37.05,88.8,4.5806
2004-07-01,15.2,395.95,38.74,88.79,4.5629
2004-07-02,15.08,397.95,38.39,87.99,4.4589
2004-07-05,,398.25,,88.23,4.4549
2004-07-06,16.25,392.75,39.65,88.12,4.4743
2004-07-07,15.81,402.45,39.08,87.65,4.4743
2004-07-08,16.2,407.95,40.33,87.54,4.4704
2004-07-09,15.78,407.65,39.96,87.42,4.4565
2004-07-12,14.96,407.95,39.5,87.39,4.4447
2004-07-13,14.46,401.65,39.44,87.83,4.47
2004-07-14,13.76,405.45,40.97,87.58,4.4797
2004-07-15,14.71,404.05,40.77,87.99,4.4797
2004-07-16,14.34,406.65,41.25,87.14,4.3491
2004-07-19,15.17,405.65,41.64,87.18,4.3509
2004-07-20,14.17,400.15,40.86,87.83,4.4441
2004-07-21,16.41,396.75,40.58,88.56,4.4656
2004-07-22,15.75,395.05,41.36,88.45,4.444
2004-07-23,16.5,390.15,41.71,89.26,4.4301
2004-07-26,17.3,388.95,41.44,89.03,4.4848
2004-07-27,16.55,387.25,41.84,89.79,4.6132
2004-07-28,16.15,387.85,42.9,89.75,4.5834
2004-07-29,15.68,387.55,42.75,89.95,4.5754
2004-07-30,15.32,391.05,43.8,89.96,4.4747
2004-08-02,15.37,392.15,43.82,89.75,4.4491
2004-08-03,16.03,394.05,44.15,89.57,4.4236
2004-08-04,16.21,391.65,42.83,89.68,4.4176
2004-08-05,18.32,392.85,44.41,89.64,4.4
2004-08-06,19.34,399.75,43.95,88.36,4.2196
2004-08-09,18.89,400.25,44.84,88.39,4.2561
2004-08-10,17.47,398.65,44.52,88.79,4.2888
2004-08-11,18.04,395.45,44.8,88.83,4.2713
2004-08-12,19.08,393.75,45.5,88.69,4.2538
2004-08-13,17.98,398.95,46.58,87.9,4.2268
2004-08-16,17.57,402.25,46.05,87.96,4.2616
2004-08-17,17.02,405.05,46.75,88.06,4.1901
2004-08-18,16.23,404.55,47.27,88.08,4.2364
2004-08-19,16.96,406.65,48.7,87.79,4.2132
2004-08-20,16.0,412.75,47.86,88.12,4.2325
2004-08-23,15.88,409.95,46.05,89.06,4.2829
2004-08-24,15.33,403.15,45.21,89.45,4.2712
2004-08-25,14.98,406.55,43.47,89.42,4.2615
2004-08-26,14.91,406.55,43.1,89.3,4.2092
2004-08-27,14.71,403.25,43.18,89.77,4.2265
2004-08-30,15.44,408.05,42.28,89.69,4.1763
2004-08-31,15.29,409.85,42.12,88.94,4.1167
2004-09-01,14.91,408.85,44.0,88.87,4.1128
2004-09-02,14.28,406.35,44.06,88.98,4.2129
2004-09-03,13.91,401.05,43.99,89.63,4.2945
2004-09-06,,402.55,,89.56,4.2906
2004-09-07,14.07,397.75,43.31,89.23,4.238
2004-09-08,14.06,399.65,42.77,88.77,4.1587
2004-09-09,14.01,398.95,44.61,88.83,4.1953
2004-09-10,13.76,402.75,42.81,88.39,4.1856
2004-09-13,13.17,403.95,43.87,88.54,4.1354
2004-09-14,13.56,405.43,44.39,88.46,4.1238
2004-09-15,14.64,405.15,43.58,89.15,4.1643
2004-09-16,14.39,404.53,43.88,88.8,4.0719
2004-09-17,14.03,405.65,45.59,88.84,4.1064
2004-09-20,14.43,405.05,46.35,88.99,4.0564
2004-09-21,13.66,409.25,47.1,88.13,4.0353
2004-09-22,14.74,407.35,48.35,88.51,3.978
2004-09-23,14.8,410.13,48.46,88.44,4.0161
2004-09-24,14.28,407.83,48.88,88.4,4.0273
2004-09-27,14.62,408.63,49.64,88.29,3.9891
2004-09-28,13.83,412.25,49.9,88.11,4.0024
2004-09-29,13.21,412.95,49.51,88.1,4.0866
2004-09-30,13.34,418.25,49.64,87.37,4.1194
2004-10-01,12.75,419.47,50.12,87.63,4.1871
2004-10-04,13.41,414.05,49.91,88.38,4.1637
2004-10-05,13.95,418.75,51.09,88.17,4.1734
2004-10-06,13.28,417.88,52.02,88.48,4.2201
2004-10-07,14.5,417.65,52.67,88.34,4.2416
2004-10-08,15.05,422.78,53.31,87.51,4.1286
2004-10-11,14.71,422.05,53.64,87.54,4.1305
2004-10-12,15.05,415.25,52.51,88.02,4.0976
2004-10-13,15.42,416.25,53.64,87.88,4.0552
2004-10-14,16.43,417.75,54.76,87.55,4.0244
2004-10-15,15.04,418.8,54.93,87.09,4.0531
2004-10-18,14.71,416.25,53.67,87.02,4.0415
2004-10-19,15.13,419.85,53.29,86.84,4.0318
2004-10-20,14.85,424.13,54.92,86.35,3.98
2004-10-21,14.54,423.75,54.47,86.02,3.9952
2004-10-22,15.28,424.23,55.17,85.87,3.974
2004-10-25,16.58,428.45,54.54,84.97,3.9701
2004-10-26,16.39,426.85,55.17,85.21,3.9988
2004-10-27,15.72,424.25,52.46,85.44,4.0816
2004-10-28,15.39,424.35,50.92,85.28,4.0487
2004-10-29,16.27,428.55,51.76,84.91,4.0235
2004-11-01,16.27,427.55,50.13,85.2,4.0698
2004-11-02,16.18,421.55,49.62,85.47,4.0465
2004-11-03,14.04,426.85,50.88,84.7,4.0736
2004-11-04,13.97,429.55,48.82,84.54,4.0716
2004-11-05,13.84,433.55,49.61,84.01,4.1727
2004-11-08,13.8,431.95,49.09,84.09,4.2158
2004-11-09,13.61,435.15,47.37,84.21,4.2257
2004-11-10,13.08,434.55,48.86,84.43,4.2394
2004-11-11,13.04,434.88,47.42,84.29,4.2519
2004-11-12,13.33,437.85,47.32,83.69,4.1786
2004-11-15,13.38,436.75,46.87,84.0,4.1863
2004-11-16,13.21,439.45,46.11,83.8,4.2056
2004-11-17,13.21,444.65,46.84,83.29,4.1287
2004-11-18,12.98,442.95,46.22,83.69,4.1134
2004-11-19,13.5,447.05,48.44,83.31,4.2035
2004-11-22,12.97,448.94,48.64,83.19,4.1784
2004-11-23,12.67,447.05,48.94,82.94,4.1823
2004-11-24,12.72,449.55,49.44,82.41,4.1976
2004-11-25,,451.69,,81.87,4.1937
2004-11-26,12.78,451.95,,81.78,4.2459
2004-11-29,13.3,453.95,49.76,81.93,4.3179
2004-11-30,13.24,450.95,49.13,81.82,4.3492
2004-12-01,12.97,454.75,45.49,81.56,4.3649
2004-12-02,12.98,449.25,43.25,81.95,4.4063
2004-12-03,12.96,455.9,42.54,80.98,4.2497
2004-12-06,13.19,452.25,42.98,81.28,4.2206
2004-12-07,13.67,450.9,41.46,81.24,4.2206
2004-12-08,13.19,440.6,41.94,81.9,4.1183
2004-12-09,12.88,437.3,42.53,82.11,4.1664
2004-12-10,12.76,434.2,40.71,82.67,4.1489
2004-12-13,12.54,438.85,41.01,82.1,4.147
2004-12-14,12.73,435.6,41.82,82.32,4.1219
2004-12-15,12.35,440.6,44.19,81.63,4.0739
2004-12-16,12.27,437.2,44.18,82.45,4.1836
2004-12-17,11.95,441.5,46.28,82.16,4.199
2004-12-20,11.83,442.99,45.64,81.67,4.1835
2004-12-21,11.55,441.6,45.76,81.94,4.1622
2004-12-22,11.45,439.7,44.24,81.93,4.1931
2004-12-23,11.23,442.25,44.18,81.93,4.2242
2004-12-24,,442.65,,81.28,4.2144
2004-12-27,12.14,444.35,41.32,80.72,4.2965
2004-12-28,12.0,443.75,41.77,80.72,4.2906
2004-12-29,11.62,436.46,43.64,80.85,4.322
2004-12-30,12.56,438.0,43.45,80.53,4.2534
2004-12-31,13.29,438.45,,80.85,4.2182
2005-01-03,14.08,429.55,42.12,81.3,4.2104
2005-01-04,13.98,427.55,43.91,82.52,4.2886
2005-01-05,14.09,426.55,43.39,82.54,4.2808
2005-01-06,13.58,421.4,45.56,83.15,4.2612
2005-01-07,13.49,419.05,45.43,83.6,4.269
2005-01-10,13.23,419.63,45.33,83.35,4.269
2005-01-11,13.19,421.65,45.68,83.07,4.2357
2005-01-12,12.56,426.15,46.37,82.17,4.2337
2005-01-13,12.84,425.2,48.04,82.51,4.1635
2005-01-14,12.43,423.15,48.38,82.97,4.208
2005-01-17,,422.13,,83.24,4.2082
